수집일자,구분,본부명,지사명,저수율(%),변화율(%),평년대비(%),관심(개소),주의(개소),경계(개소),심각(개소),총개소,평년저수량(톤),현재저수량(톤),부족저수량(톤),총유역면적(m²),필요강수량(mm),3일예상강수량(mm),예상보충수량(톤),예상저수량(3일후)(톤),예상저수율(3일후)(%),예상평년대비(3일후)(%),해갈상태,예상강수량(1주)(mm),예상보충수량(1주)(톤),예상저수량(1주후)(톤),예상저수율(1주후)(%),예상평년대비(1주후)(%),해갈상태(1주)
2026-08-09,지사,전남,영암,43.6,-1.5,70.2,25,3,3,5,36,11216119,7873715,3342404,22573725,247,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,전남,목포.무안.신안,43.9,-0.9,66.5,39,4,5,2,50,10758029,7154089,3603940,20370414,295,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,전남,함평,42.9,-0.6,69.6,12,3,3,1,19,9833469,6844094,2989375,19942000,250,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,전남,영광,34.2,0.4,54.6,14,4,2,4,24,17917167,9782773,8134394,35755750,379,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,전남,장성,33.4,0,55,20,3,3,0,26,74630903,41046997,33583906,153619000,364,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,전남,진도,44.4,-1.8,66.4,11,4,3,3,21,8814871,5853074,2961797,16478250,300,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,본부,경북,-,45.5,0.1,67.9,200,34,33,66,333,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,포항.울릉,32.4,0.7,48.3,13,5,8,6,32,27452258,13259441,14192817,51155250,462,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,경주,25,0.3,37.2,12,6,7,22,47,31320363,11651175,19669188,58255875,563,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,안동,49.9,-0.5,80.3,9,1,2,0,12,5612663,4506968,1105695,11290000,163,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,구미.김천,58.3,-0.8,77.5,14,0,0,0,14,14802295,11471778,3330517,24596438,226,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,영주.봉화,71.5,-0.5,107.9,11,0,0,0,11,17968228,19387718,0,33894613,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,영천,44.4,-0.2,61.9,14,5,2,11,32,15079287,9334079,5745208,26278375,364,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,상주,52.7,-0.8,77.9,17,2,0,0,19,20366351,15865388,4500963,37631375,199,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,문경,57.2,-2.3,79,6,0,0,0,6,25538062,20175069,5362993,44088875,203,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,경산.청도,41.2,-0.6,59,20,3,5,5,33,24801527,14632901,10168626,44395938,382,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,의성.군위,40.4,-0.5,72.5,21,0,2,7,30,17147437,12431892,4715545,38465013,204,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,청송.영양,46.1,4.6,75.9,9,4,3,3,19,12482592,9474288,3008304,25689500,195,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,영덕.울진,53.6,6.2,85.9,23,3,0,2,28,16477351,14154045,2323306,33008500,117,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,고령,38.5,-1.7,68.4,1,0,0,6,7,4487727,3069605,1418122,9966250,237,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,성주,41.2,-1.2,63.3,5,1,0,0,6,23668131,14981927,8686204,45454875,318,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,칠곡,40.4,-1,49.7,8,3,3,3,17,8255793,4103129,4152664,12695325,545,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,예천,69.9,-0.5,103.2,9,1,0,0,10,5740192,5923878,0,10593488,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경북,달성,47.1,-1,66.2,8,0,1,1,10,15180572,10049539,5131033,26670750,321,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,본부,경남,-,34.3,-0.7,48.3,88,40,60,130,318,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,김해.양산.부산,30,0.1,47.5,1,0,3,1,5,2003937,951870,1052067,3966125,442,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,고성.통영.거제,40.5,-1,51.6,11,3,7,10,31,16854672,8697011,8157661,26842625,507,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,울산,35.1,-0.6,45,8,6,2,15,31,10760513,4842231,5918282,17244413,572,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,진주.산청,32.2,-0.9,43.9,21,5,10,21,57,28310541,12428327,15882214,48246613,549,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,의령,28.8,-0.8,40.2,3,1,5,10,19,11600955,4663584,6937371,20241250,571,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,함안,27,-1.6,40.6,2,0,1,7,10,4004379,1625778,2378601,7526750,527,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,창녕,36.2,2.3,50.8,5,1,5,9,20,8247899,4189933,4057966,14468000,467,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,밀양,25.7,0,34.7,5,1,1,22,29,11967238,4152632,7814606,20197625,645,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,창원,27.7,0.7,40.9,3,0,2,8,13,9788327,4003426,5784901,18066000,534,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,사천,41.8,-1.3,55.9,10,7,3,6,26,15592746,8716345,6876401,26065625,440,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,거창.함양,41.8,-1.5,65.5,7,5,10,3,25,22124517,14491558,7632959,43336000,294,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,합천,35.3,-0.6,48.7,4,6,9,8,27,14172769,6902138,7270631,24441000,496,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,경남,하동.남해,31.8,-0.7,46.6,8,5,2,10,25,34438786,16048474,18390312,63083625,486,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,본부,제주,-,52.1,0.7,89.6,8,0,0,2,10,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-09,지사,제주,제주본부직할,52.1,0.7,89.6,8,0,0,2,10,2219483,1988657,230826,4771250,81,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,전국,전국,-,48,-0.9,71.6,1139,216,205,311,1871,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,경기,-,62.3,-1.4,86.6,95,1,1,0,97,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,여주.이천,64.6,-1.6,87.5,6,0,0,0,6,4638649,4058818,579831,7853750,123,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,양평.광주.서울,63.5,-1.2,79.7,7,1,0,0,8,4668405,3720719,947686,7324250,216,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,화성.수원,61.6,-1.3,80.7,20,0,0,0,20,15293669,12341991,2951678,25044625,196,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,연천.포천.가평,73.4,-1.2,90.9,11,0,0,0,11,7958772,7234524,724248,12320375,98,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,파주,68.6,-1.6,88,11,0,1,0,12,10892277,9585204,1307073,17465750,125,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,강화.옹진,64,-1.2,89.6,17,0,0,0,17,20902214,18728384,2173830,36578875,99,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,김포,66,-0.3,84.8,1,0,0,0,1,57594,48840,8754,92500,158,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,평택,57.4,-2,84,5,0,0,0,5,23363167,19625060,3738107,42737500,146,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경기,안성,60.3,-1,89,17,0,0,0,17,30536462,27177451,3359011,56338000,99,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,강원,-,73.6,0.5,96.7,72,4,1,0,77,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,강원,홍천.춘천,67.6,0.7,86.3,27,1,1,0,29,22961441,19815723,3145718,36641500,143,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,강원,원주,63.3,-1.7,79.8,16,0,0,0,16,9528395,7603659,1924736,15015125,214,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,강원,강릉,78.9,5.1,111.7,13,1,0,0,14,19924616,22255796,0,35259500,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,강원,속초.고성.양양,74.7,-0.4,101,9,0,0,0,9,12250504,12373009,0,20704500,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,강원,철원.화천,77.3,-2,98.5,7,2,0,0,9,27519585,27106791,412794,43833750,16,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,충북,-,64.8,-1.4,91.9,128,8,1,1,138,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,청주,70,-0.4,89.9,16,0,1,0,17,22666997,20377630,2289367,36388625,105,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,보은,62.5,-1.7,110.3,12,2,0,0,14,20462681,22570338,0,45140675,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,옥천.영동,59.8,-1.3,81,26,4,0,1,31,16127728,13063460,3064268,27306563,187,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,진천,57.8,-1.3,92.8,9,0,0,0,9,22090655,20500128,1590527,44334188,60,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,괴산.증평,61.5,-2.1,81.3,19,1,0,0,20,20130735,16366288,3764447,33264813,189,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,음성,70.6,-1.6,91.9,21,1,0,0,22,24365589,22391976,1973613,39645850,83,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충북,충주.제천.단양,71.8,-1.4,93.6,25,0,0,0,25,20915355,19576773,1338582,34082125,65,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,충남,-,55.8,-2,85,174,12,2,1,189,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,천안,66,-1.7,86.5,19,0,0,0,19,8771514,7587360,1184154,14370000,137,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,공주,63.5,-1.4,96.7,12,0,0,0,12,13805340,13349764,455576,26279063,29,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,보령,53.9,-2.3,78.3,16,3,0,0,19,20413162,15983506,4429656,37067500,199,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,아산,63.2,-2.3,78.9,18,0,0,0,18,20656708,16298142,4358566,32235250,225,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,서산.태안,52.7,-2,70.9,27,3,2,0,32,28600959,20278080,8322879,48097913,288,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,논산,50.2,-1.7,79.2,9,1,0,0,10,24232782,19192364,5040418,47789750,176,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,세종.대전.금산,78.2,-0.6,106.4,12,0,0,0,12,11173707,11888824,0,19003875,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,부여,63.9,-1.8,87.9,10,0,0,0,10,11811323,10382153,1429170,20309375,117,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,서천,49.7,-1.8,79.3,8,0,0,0,8,19465353,15436025,4029328,38823000,173,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,청양,70.6,-1.9,102.7,17,0,0,1,18,16940357,17397746,0,30803375,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,홍성,56.4,-1.7,81.5,9,1,0,0,10,7437257,6061364,1375893,13433875,171,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,예산,48.9,-2.5,89.8,11,2,0,0,13,57517890,51651065,5866825,132032375,74,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,충남,당진,57.2,0.2,71.3,6,2,0,0,8,4379049,3122262,1256787,6823125,307,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,전북,-,41,-1.1,64.2,113,42,28,20,203,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,남원,40.6,-1.1,60.7,9,4,2,4,19,31564259,19159505,12404754,58988625,350,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,순창,45.5,-1.5,76.3,12,10,4,3,29,12935596,9869860,3065736,27115000,188,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,동진,49.8,-1.5,71.7,5,1,1,0,7,15569897,11163616,4406281,28021125,262,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,부안,46.7,-1,69,7,2,1,1,11,19966213,13776687,6189526,36875500,280,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,군산,51,-1.3,76.9,8,2,0,0,10,15639558,12026820,3612738,29477500,204,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,익산,48,-0.9,71.3,8,1,0,0,9,4149408,2958528,1190880,7704500,258,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,전주.완주.임실,38.2,-1.2,61.6,20,7,4,6,37,80573598,49633336,30940262,162412750,318,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,고창,37.8,-0.8,56.2,13,7,5,4,29,20634233,11596439,9037794,38348013,393,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,정읍,33.4,-1,56.2,4,1,8,0,13,21966086,12344941,9621145,46201125,347,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전북,무진장,41.2,-0.9,66.4,27,7,3,2,39,35288191,23431359,11856832,71090288,278,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,전남,-,41.9,-0.7,66.1,275,73,71,87,506,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,광주,32,-2.1,51.3,8,0,1,4,13,3044616,1561888,1482728,6101125,405,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,순천.광양.여수,46.4,-1.4,58.9,18,7,3,0,28,14822555,8730485,6092070,23519625,432,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,나주,51.2,-0.3,89.6,28,5,4,4,41,68851371,61690829,7160542,150612375,79,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,담양,45.4,-0.7,72.7,10,0,3,2,15,61071918,44399284,16672634,122244725,227,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,곡성,30.3,-0.8,52.8,7,4,4,12,27,10066521,5315123,4751398,21927075,361,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,구례,40.7,-1.2,54.2,4,3,2,7,16,10947399,5933490,5013909,18223250,459,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,고흥,36.4,-1.5,52,10,9,7,11,37,16622410,8643653,7978757,29682875,448,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,보성,47.5,-1.1,60.2,11,5,5,3,24,18901647,11378791,7522856,29944188,419,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,화순,33,-1,51.7,7,3,5,8,23,19438723,10049820,9388903,38067500,411,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,장흥,41.9,-1.1,61.8,11,6,3,5,25,15357842,9491146,5866696,28314875,345,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,강진,48,-1.1,72.1,15,4,2,2,23,20681476,14911344,5770132,38831625,248,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,해남.완도,42.8,-1.3,63.6,29,9,11,9,58,26305042,16730006,9575036,48861000,327,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,영암,42.7,-1.3,68.7,25,2,4,5,36,11224432,7711184,3513248,22573725,259,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,목포.무안.신안,43.1,-1.2,65.5,35,4,6,5,50,10723235,7023719,3699516,20370414,303,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,함평,42.9,-0.5,69.9,13,2,2,2,19,9791265,6844094,2947171,19942000,246,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,영광,34.1,0,54.7,14,3,3,4,24,17832118,9754169,8077949,35755750,377,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,장성,33.3,-0.2,55,19,4,3,0,26,74407457,40924102,33483355,153619000,363,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,전남,진도,43.2,-1.9,64.5,11,3,3,4,21,8829276,5694883,3134393,16478250,317,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,경북,-,45.3,-0.2,66.9,195,33,38,67,333,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,포항.울릉,33,0.7,48.6,12,5,9,6,32,27788037,13504986,14283051,51155250,465,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,경주,25.1,0.2,36.7,12,4,9,22,47,31874059,11697780,20176279,58255875,577,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,안동,49.1,-0.9,78.8,9,0,2,1,12,5627807,4434712,1193095,11290000,176,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,구미.김천,57.8,-0.8,76.2,13,1,0,0,14,14925712,11373393,3552319,24596438,241,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,영주.봉화,71,-0.5,106.2,11,0,0,0,11,18128192,19252140,0,33894613,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,영천,44,-0.5,60.9,15,5,3,9,32,15188814,9249988,5938826,26278375,377,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,상주,51.9,-1.1,76.3,15,4,0,0,19,20477781,15624547,4853234,37631375,215,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,문경,56.3,-1.7,77.6,6,0,0,0,6,25589728,19857629,5732099,44088875,217,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,경산.청도,40.8,-0.6,57.7,18,4,6,5,33,25114097,14490834,10623263,44395938,399,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,의성.군위,39.9,-0.6,71.6,21,0,1,8,30,17148089,12278032,4870057,38465013,211,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,청송.영양,47.2,1.9,75.7,8,3,4,4,19,12814208,9700355,3113853,25689500,202,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,영덕.울진,54.9,4.5,87.6,24,2,0,2,28,16549467,14497333,2052134,33008500,104,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,고령,37.5,-1.5,65.6,1,0,0,6,7,4557736,2989875,1567861,9966250,262,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,성주,40.5,-1,61.3,5,1,0,0,6,24025089,14727380,9297709,45454875,341,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,칠곡,39.9,-0.8,48.6,8,3,3,3,17,8338164,4052348,4285816,12695325,563,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,예천,68.7,-1.6,100.9,9,1,0,0,10,5770248,5822181,0,10593488,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경북,달성,46.8,-0.4,65.6,8,0,1,1,10,15221843,9985529,5236314,26670750,327,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,경남,-,33.7,-0.8,46.9,79,43,63,133,318,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,김해.양산.부산,30,0.1,47.2,1,1,2,1,5,2016674,951870,1064804,3966125,447,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,고성.통영.거제,39.5,-1.3,50.1,10,3,8,10,31,16930678,8482270,8448408,26842625,525,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,울산,34.9,-0.4,44.1,8,6,2,15,31,10917551,4814640,6102911,17244413,590,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,진주.산청,32.9,0.4,44.4,17,8,10,22,57,28600244,12698508,15901736,48246613,549,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,의령,28.1,-0.9,39,3,1,5,10,19,11667264,4550233,7117031,20241250,586,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,함안,26.1,-1.4,38.9,2,0,1,7,10,4040065,1571585,2468480,7526750,547,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,창녕,30.6,-2.9,42.9,5,1,5,9,20,8255866,3541766,4714100,14468000,543,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,밀양,25.5,-0.1,34,3,3,1,22,29,12118575,4120316,7998259,20197625,660,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,창원,27,-0.4,39.1,2,1,2,8,13,9980194,3902256,6077938,18066000,561,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,사천,40.8,-1.4,54,10,5,5,6,26,15755222,8507820,7247402,26065625,463,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,거창.함양,40.9,-1.3,63.3,6,4,12,3,25,22400536,14179539,8220997,43336000,316,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,합천,34.9,-0.6,47.8,4,6,8,9,27,14275998,6823927,7452071,24441000,508,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,경남,하동.남해,31.2,-0.9,45.5,8,4,2,11,25,34605874,15745673,18860201,63083625,498,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,본부,제주,-,51.4,0,87.9,8,0,0,2,10,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-10,지사,제주,제주본부직할,51.4,0,87.9,8,0,0,2,10,2232011,1961938,270073,4771250,94,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,전국,전국,-,47.2,-1.2,70.4,1102,223,213,333,1871,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,경기,-,61.1,-1.6,85,94,2,1,0,97,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,여주.이천,63.6,-1.5,86.4,6,0,0,0,6,4624986,3995988,628998,7853750,133,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,양평.광주.서울,62.7,-1.2,78.7,7,1,0,0,8,4668162,3673844,994318,7324250,226,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,화성.수원,60.8,-1.2,79.4,19,1,0,0,20,15342198,12181706,3160492,25044625,210,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,연천.포천.가평,72.6,-1.3,89.7,11,0,0,0,11,7977340,7155674,821666,12320375,111,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,파주,67.5,-1.6,86.7,11,0,1,0,12,10878322,9431505,1446817,17465750,138,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,강화.옹진,62.2,-2.2,87.4,17,0,0,0,17,20825684,18201648,2624036,36578875,120,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,김포,66,-0.1,84.4,1,0,0,0,1,57867,48840,9027,92500,163,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,평택,56,-2,81.9,5,0,0,0,5,23377778,19146400,4231378,42737500,165,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경기,안성,59.3,-1.2,87.9,17,0,0,0,17,30405856,26726747,3679109,56338000,109,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,강원,-,72.3,-1.1,94.6,70,4,2,1,77,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,강원,홍천.춘천,66.7,0.8,85.3,26,2,1,0,29,22921342,19551904,3369438,36641500,153,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,강원,원주,57.1,-6.7,72.2,15,0,0,1,16,9499874,6858909,2640965,15015125,293,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,강원,강릉,78.9,0.5,110.1,13,1,0,0,14,20214166,22255796,0,35259500,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,강원,속초.고성.양양,73.9,-1.1,97.8,9,0,0,0,9,12515849,12240500,275349,20704500,22,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,강원,철원.화천,76,-1.9,97.2,7,1,1,0,9,27418642,26650920,767722,43833750,29,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,충북,-,63.9,-1.3,90.3,127,8,2,1,138,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,청주,69.6,-0.6,88.4,16,0,1,0,17,22919894,20261186,2658708,36388625,122,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,보은,61.7,-1.4,108.3,12,1,1,0,14,20573811,22281437,0,45140675,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,옥천.영동,59.1,-1.1,79.5,26,4,0,1,31,16239676,12910543,3329133,27306563,203,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,진천,56.8,-1.4,91,9,0,0,0,9,22137862,20145455,1992407,44334188,75,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,괴산.증평,60.5,-1.8,79.6,18,2,0,0,20,20226343,16100169,4126174,33264813,207,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,음성,69.6,-1.5,90.5,21,1,0,0,22,24392054,22074809,2317245,39645850,97,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충북,충주.제천.단양,70.8,-1.5,92.2,25,0,0,0,25,20937219,19304116,1633103,34082125,80,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,충남,-,54.3,-2.2,83,166,19,3,1,189,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,천안,64.8,-1.9,85.1,18,1,0,0,19,8753711,7449408,1304303,14370000,151,-,-,-,-,-,-,-,-,-,-,-,-
